AssetCode,MonthID,ActualAmount,BudgetAmount
3131oef30033,202410,402146.74,427812.89
corsf33619,202404,566412.51,581977.53
alngbre75063,202410,988574.26,954381.88
jeflbre230062,202404,559312.78,546227.60
brook43068,202411,261010.49,267002.00
norsu43074,202412,371052.65,377972.87
5thous75244,202412,519373.51,0.00
artp75034,202411,539034.02,577642.18
echl30092,202405,515083.86,527312.37
cortlm32746,202409,423553.20,434464.58
echl30092,202402,511847.58,514768.83
parbre2830076,202412,1015625.42,1019016.04
lints76021,202410,1419209.65,1396974.44
corp30342,202407,243454.41,242601.26
cororTL27612,202412,326017.88,0.00
sev30329,202401,562150.41,582488.06
arrsbre285308,202402,664107.00,651682.76
stratpcr75034,202401,393138.46,414012.12
regoef28211,202502,231939.17,243909.45
on80920,202411,260104.11,268907.02
attfm75201,202408,407125.38,410051.33
tow2885016,202403,39791.21,38875.23
corb37209,202404,548627.85,573641.97
presfbre278240,202410,579932.31,597440.19
stratpcr75034,202404,397636.64,414575.90
corsf33619,202412,524108.03,579791.46
norsu43074,202404,362218.44,363682.99
corwbbre233437,202409,571667.18,582803.00
belv75025,202503,965265.57,1031280.11
porpgs233409,202402,821185.22,809079.68
artp75034,202408,556401.30,571424.94
galcbre33615,202403,556547.27,553182.27
corwbbre233437,202403,575518.69,564319.46
corwvill175204,202501,537365.73,537365.73
sev30329,202407,558626.53,596991.13
covbbbre33716,202501,737061.73,715468.48
estspmbre278748,202403,643530.38,630749.89
corlc85718,202407,1137368.90,1116872.63
becpbre75038,202407,640874.11,644342.53
corb37209,202407,571374.60,579643.97
sunr43219,202405,264123.67,268537.91
wesls80124,202401,796402.86,786841.33
tow2885016,202406,27917.05,39481.69
sev30329,202404,560188.34,595608.69
hungl76021,202502,308936.40,304577.32
oveda32118,202501,270309.39,270309.39
arrsbre285308,202405,645053.50,652767.22
presahB75093,202401,585532.33,584934.19
resal43110,202412,509519.31,508947.82
corsf33619,202409,559635.50,592504.26
parlcbre33615,202411,378229.24,394475.03
attfm75201,202405,398933.37,405226.24
sixty76116,202502,327811.84,326177.60
galcbre33615,202406,551435.89,554805.40
maslcbre77407,202502,421179.96,420842.41
corwbbre233437,202406,602774.65,571099.64
legpt77084,202410,327021.18,322711.30
norsu43074,202407,371588.01,372559.82
corpp85306,202402,583342.74,586795.70
virbre30033,202403,792813.60,769485.52
corsv75035,202411,462369.47,527987.02
ech30030,202503,623172.26,655294.21
cortm83642,202402,580637.35,552405.09
artp75034,202405,536105.49,565828.89
astpoef30096,202402,454317.36,447503.56
norsu43074,202401,367509.99,361098.94
villp1oef30080,202404,532884.07,528822.88
corlc85718,202404,1141618.26,1104889.88
corbc27701,202409,562617.17,0.00
corwvill275204,202503,0.00,0.00
becpbre75038,202410,631897.59,628332.12
arrsbre285308,202408,675411.48,653745.51
tow2885016,202409,39685.88,39807.42
coraddass30350,202411,301854.56,324811.59
villp4oef30080,202412,1001528.02,1079452.15
15777qoef75001,202410,706469.93,725060.18
sunr43219,202408,253783.88,275524.37
wesls80124,202404,758613.06,786964.02
parlcbre33615,202408,380995.32,397131.33
copscbre77041,202401,527099.63,522334.86
cortv30106,202408,454731.87,463713.25
corse28203,202501,506551.08,506551.08
courv85008,202402,626220.25,630343.02
mintui280246,202402,383757.01,412604.80
porpgs133409,202407,881845.69,909277.14
avf75219,202408,673134.09,669726.01
avf75219,202402,646431.66,666331.64
villp1oef30080,202407,526925.01,536857.99
corcc75080,202402,683220.32,728237.40
corbc27701,202412,550889.88,0.00
corlc75039,202412,656206.73,696906.79
estspmbre278748,202409,630299.89,658488.57
covccbre80231,202407,703242.03,707155.00
parwa78216,202404,538367.97,532179.02
attm30092,202405,410811.97,0.00
5thous75244,202401,521986.39,0.00
avps30318,202406,135008.36,136926.00
capcwbre228273,202502,394063.12,396519.01
cosaoef233782,202406,389394.61,388781.85
wrenn28216,202402,481986.23,473976.16
corww33578,202410,307658.46,329742.97
bat1b30339,202412,380976.64,441875.16
avpfccbre76137,202408,345262.47,351913.93
dowbe80226,202405,327727.72,331322.76
lakgpbre280239,202401,760676.94,792683.92
sunri85704,202403,390462.01,376838.27
jamsbre30043,202406,646500.64,638602.27
corwe75229,202502,1004173.79,1029325.43
lakr43026,202404,189506.61,187413.57
porpgs133409,202404,886384.29,909113.41
watecbre230062,202401,859275.58,866108.71
resal43110,202502,505166.66,494103.79
estspmbre278748,202406,636980.34,638403.96
corbawarba33764,202501,892335.32,892335.32
wrennl28216,202407,152552.93,208769.43
villp1oef30080,202410,519946.21,544453.09
stonvrcbre75063,202402,398377.53,399971.68
dompp30326,202503,475314.91,511785.79
coraddass30350,202501,304508.37,296755.12
avf75219,202405,655075.98,667761.06
mintui280246,202405,421952.97,422280.40
corontheriv83712,202410,411381.75,425064.24
corlc75039,202409,668506.08,693501.26
spc30092,202501,320709.20,320709.20
avps30318,202409,134162.89,136926.00
jamsbre30043,202409,610867.13,626659.48
lakr43026,202401,186304.47,185735.07
attbre30022,202401,480676.45,482656.90
wrenn28216,202405,463533.24,474702.50
covccbre80231,202404,703665.17,718861.27
cosaoef233782,202403,401100.54,388135.35
covri80233,202411,365313.91,389483.84
avps30318,202403,138549.17,136926.00
jamsbre30043,202403,651492.05,644392.28
avpf30318,202401,148857.74,151609.00
galcbre33615,202409,551320.28,555998.83
villp4oef30080,202502,975419.35,1021707.37
sunri85704,202406,405555.44,396469.98
avpfccbre76137,202405,333819.47,351179.42
lakgpbre280239,202404,817537.63,796294.09
corco34747,202404,676084.60,0.00
cors30350,202405,382413.16,392102.83
parwa78216,202410,538456.10,534804.90
mintui280246,202408,423827.50,429111.55
cor2580534,202410,421701.05,434180.41
bowbbre233616,202405,1075690.57,1063901.82
corbs78744,202502,495530.91,512510.87
corsv75035,202402,495949.32,515881.23
corlc75039,202406,692045.32,687128.75
lake43147,202402,283924.29,286754.32
parbre2830076,202502,1026857.08,1035450.90
hil30342,202405,532038.71,0.00
corhcoef34741,202411,502102.53,510905.98
corlo85704,202411,490081.38,500624.26
hofbb76126,202411,368069.03,413741.09
mintui280246,202411,410479.84,433795.87
cornd28210,202503,484043.39,487681.06
Lagpa33196,202501,776475.19,776475.19
corrockrim80919,202503,212227.70,205266.00
barmlbre32703,202503,1091636.54,1091870.42
corub30342,202503,272998.06,273251.86
corwpwarba33401,202403,585833.70,572091.99
dowbe80226,202411,334033.27,335468.35
attm30092,202411,411429.69,0.00
corlo85704,202405,489762.92,494442.16
corwpwarba33401,202409,612196.41,643786.15
sunri85704,202409,400759.92,400991.67
lakr43026,202410,192297.02,196040.35
cormckinney75201,202501,672841.08,672841.08
bowbbre233616,202402,1084502.53,1070536.04
corr22209,202503,1135601.19,1126081.30
cororoy75063,202501,769396.42,756925.77
peypa43026,202503,182445.55,181601.74
hamrbre27713,202503,345143.41,384223.16
villp3oef30080,202502,696080.26,752203.03
bracm78209,202501,453394.32,453394.32
poinoef28217,202502,439132.47,441346.54
dowbe80226,202408,328983.11,332566.06
corwpwarba33401,202406,562579.91,585512.38
on80920,202501,248710.82,248710.82
attm30092,202408,415196.19,0.00
avpfccbre76137,202411,332766.20,352618.62
hofbb76126,202408,321674.00,395575.13
parwa78216,202407,544097.40,531996.94
corhcoef34741,202408,501380.91,511698.34
cors75035,202501,460919.16,460919.16
lakr43026,202407,183845.34,193197.36
cosaoef233782,202409,391363.34,393551.72
corlo85704,202408,500952.88,496913.26
cords33444,202503,692054.37,681721.34
lantcB75013,202502,436332.73,446089.74
