cred_loan_id,cred_prop_id,transaction_id,loan_id,property_id,occupancy,occupancy_date,size,size_units,statement_beginning_date,statement_ending_date,statement_type,data_type,category_code,occupied_units,using_full_occupancy,amount_per_occupied_unit
86996,217870,FRESB 2018-SB46,932900003,79-1,0.96,2024-12-31,26.0,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,24,False,189.32
318621,548336,CGCMT 2023-PRM3,11158352,A-1-42,0.9593,2024-09-30,437.0,units,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,419,False,49.76
141450,228061,BANK 2019-BNK21,1957947,8-2,0.9808,2024-12-31,433816,sf,2024-01-01,2024-12-31,NOR,AN,040EXPREMB,425486,False,4.34
196120,382844,AREIT 2022-CRE6,21072003,10,0.77,2023-06-30,100,units,2022-07-01,2023-06-30,NOR,AN,410GENERAL,77,False,422.43
318621,548338,CGCMT 2023-PRM3,11158352,A-1-44,0.9358,2024-09-30,245.0,units,2024-01-01,2024-09-30,NOR,YTD,510CAPEX,229,False,33.24
415834,757779,WFCM 2024-5C1,328551016,16-1,,,87,units,2024-01-01,2024-09-30,NOR,YTD,320PROPINS,87,True,270.72
26324,76079,CGCMT 2018-B2,30314131,2-1,0.76,2023-12-31,195941,sf,2023-01-01,2023-12-31,NOR,AN,500TENANTI,148915,False,5.19
213341,45102,FREMF 2022-KF140,326721118,18-1,0.9191,2024-12-31,136.0,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,124,False,16871.10
209967,339813,JPMBB 2015-C32,203281002,5-30,0.9483,2024-12-31,187.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,177,False,26.12
196120,382844,AREIT 2022-CRE6,21072003,10,0.89,2022-12-31,100,units,2022-01-01,2022-12-31,NOR,AN,410GENERAL,89,False,417.85
27931,102827,MSBAM 2015-C26,300801358,51-1,0.7059,2024-12-31,1250.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,882,False,53.29
148674,262954,CGCMT 2018-B2,30299262,5-A-3-7,0.89,2023-12-31,688,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,612,False,203.97
20832,200908,CGCMT 2019-C7,695101221,33-6,1,2023-03-31,9453.0,sf,2023-01-01,2023-12-31,NOR,AN,320PROPINS,9453,False,0.25
70551,190083,WFCM 2018-C45,310945061,2-1,0.7931,2024-12-31,595.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,471,False,658.16
129625,56102,MSBAM 2015-C27,1544803,4-23,0.9122,2024-12-31,314.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,286,False,129.46
209967,54693,JPMBB 2015-C32,203281002,5-97,0.9612,2024-12-31,101.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,97,False,44.28
144065,168719,BMARK 2018-B2,10187406,43-1,0.9123,2024-09-30,126.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,114,False,1105.51
189384,254724,CGCMT 2019-GC43,322660009,9-23,1,2023-09-30,70867.0,sf,2023-01-01,2023-12-31,NOR,AN,310RETAXES,70867,False,2.01
124376,240982,WFCM 2020-C56,310954668,8-1,0.7743,2024-12-31,350.0,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,271,False,2950.96
148674,327100,CGCMT 2018-B2,30299262,5-A-3-9,0.96,2023-12-31,732,units,2023-01-01,2023-12-31,NOR,AN,020VACANCY,702,False,-110.45
319800,550335,RCMF 2022-FL10,10234440,6-1,0.96,2024-12-31,125,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,120,False,79.07
122317,97282,CSAIL 2017-CX10,10183055,12-7,0.9265,2024-09-30,68.0,units,2023-10-01,2024-09-30,NOR,TR,310RETAXES,63,False,1596.31
68251,145855,BMARK 2019-B9,321371015,15-1,0.8377,2024-09-30,510.0,units,2024-01-01,2024-09-30,NOR,YTD,320PROPINS,427,False,21.30
148674,8761,CGCMT 2018-B2,30299262,5-A-3-22,0.92,2023-12-31,522,units,2023-01-01,2023-12-31,NOR,AN,410GENERAL,480,False,76.54
98508,127549,FRESB 2018-SB47,932896898,154-1,0.94,2024-12-31,32.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,30,False,421.44
60176,401603,FREMF 2022-K143,30320938,2-1,0.97,2024-09-30,472.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,457,False,670.09
70551,190083,WFCM 2018-C45,310945061,2-1,0.7931,2024-12-31,595.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,471,False,3045.58
72868,170128,BANK 2021-BNK34,410957707,39-1,0.7986,2024-12-31,290.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,231,False,112.21
189384,299228,CGCMT 2019-GC43,322660009,9-21,1,2022-09-30,62712.0,sf,2022-01-01,2022-12-31,NOR,AN,410GENERAL,62712,False,0.05
195010,195267,COMM 2015-CR26,656100444,10-15,1,2022-06-30,3,units,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,3,False,8018.67
129625,200102,MSBAM 2015-C27,1544803,4-28,0.7045,2024-12-31,239.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,168,False,6303.17
203076,332820,CGCMT 2018-C6,304102115,2-1,0.945,2023-12-31,682406.0,sf,2023-01-01,2023-12-31,NOR,AN,310RETAXES,644873,False,2.42
189384,179403,CGCMT 2019-GC43,322660009,9-11,1,2023-09-30,121464.0,sf,2023-01-01,2023-12-31,NOR,AN,040EXPREMB,121464,False,1.59
319968,550612,WFCMS 2023-K153,10243576,23-1,0.8854,2024-09-30,96,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,84,False,596.01
149811,32017,BXMT 2021-FL4,30319556,20-1,0.9,2023-12-31,184.0,units,2023-10-01,2024-09-30,NOR,TR,320PROPINS,165,False,1066.50
111914,79681,GSMS 2020-DUNE,10208732,G-2,0.4859,2021-06-30,207,units,2023-10-01,2024-09-30,NOR,TR,440OTHEREX,100,False,556.91
23458,106139,FREMF 2020-KG03,30318340,2-1,0.92,2024-09-30,326.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,299,False,536.90
68251,161410,BMARK 2019-B9,321371015,15-3,0.927,2023-12-31,768.0,units,2023-01-01,2023-12-31,NOR,AN,310RETAXES,711,False,89.92
20832,200908,CGCMT 2019-C7,695101221,33-6,1,2023-03-31,9453.0,sf,2024-01-01,2024-12-31,NOR,AN,490LEASING,9453,False,0.34
318621,548318,CGCMT 2023-PRM3,11158352,A-1-26,0.9664,2024-09-30,711.0,units,2024-01-01,2024-09-30,NOR,YTD,160OTHERIN,687,False,192.15
132112,45210,UBSCM 2019-C18,323000013,13-1,0.4093,2024-12-31,108.0,units,2024-01-01,2024-12-31,NOR,AN,360FRANCHI,44,False,1320.86
109847,236695,MSBAM 2015-C21,10096318,8-11,0.9925,2024-09-30,383.0,units,2024-01-01,2024-09-30,NOR,YTD,320PROPINS,380,False,7.18
209967,250895,JPMBB 2015-C32,203281002,5-33,0.8664,2024-12-31,216.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,187,False,24.50
145209,418807,CGCMT 2016-C1,695100655,22-1,0.8365,2023-12-31,334.0,units,2023-04-01,2023-12-31,NOR,AN,340REPAIRS,279,False,2365.64
148674,134915,CGCMT 2018-B2,30299262,5-A-3-6,0.91,2024-06-30,673,units,2023-07-01,2024-06-30,NOR,TR,380PAYROLL,612,False,161.28
148674,70134,CGCMT 2018-B2,30299262,5-A-3-20,0.96,2023-12-31,402,units,2023-01-01,2023-12-31,NOR,AN,440OTHEREX,385,False,0.00
9903,26851,FRESB 2017-SB42,942569520,87-1,0.96,2024-12-31,23.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,22,False,920.45
86989,238793,FREMF 2020-K113,30318266,18-1,0.91,2024-09-30,404,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,367,False,135.45
129625,328536,MSBAM 2015-C27,1544803,4-56,0.956,2024-12-31,316.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,302,False,1564.35
65788,177626,BMARK 2019-B15,30504263,25-1,0.95,2024-06-30,64071.0,sf,2024-01-01,2024-12-31,NOR,AN,500TENANTI,60867,False,1.06
174510,415675,FREMF 2017-K64,307741036,36-1,0.9159,2024-12-31,226.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,206,False,541.00
129625,236447,MSBAM 2015-C27,1544803,4-99,0.9566,2024-12-31,117.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,111,False,23.44
129625,402510,MSBAM 2015-C27,1544803,4-68,0.9644,2024-12-31,177.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,170,False,175.58
319968,550612,WFCMS 2023-K153,10243576,23-1,0.8854,2024-09-30,96,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,84,False,1364.87
209967,337608,JPMBB 2015-C32,203281002,5-75,0.8723,2024-12-31,130.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,113,False,1786.56
129625,111391,MSBAM 2015-C27,1544803,4-78,0.9085,2024-12-31,259.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,235,False,773.56
129625,336293,MSBAM 2015-C27,1544803,4-74,0.9673,2024-12-31,339.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,327,False,1176.51
129625,263615,MSBAM 2015-C27,1544803,4-53,0.9369,2024-12-31,567.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,531,False,497.60
33329,203923,GSMS 2017-FARM,10184005,1-1,0.995,2024-09-30,2030000.0,sf,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,2019850,False,0.00
148674,170793,CGCMT 2018-B2,30299262,5-A-3-4,0.93,2024-06-30,619,units,2023-07-01,2024-06-30,NOR,TR,400PROFESS,575,False,0.06
209967,250895,JPMBB 2015-C32,203281002,5-33,0.8664,2024-12-31,216.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,187,False,214.97
46528,61914,BX 2021-RISE,10231703,HRR-8,0.9752,2024-09-30,323.0,units,2023-10-01,2024-09-30,NOR,TR,390MARKETI,314,False,388.38
134105,159849,JPMBB 2016-C1,883100562,6-5,0.9757,2024-12-31,320,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,312,False,230.22
130109,258191,FREMF 2020-K1518,30318862,13-1,0.99,2024-03-31,218.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,215,False,762.04
20832,278469,CGCMT 2019-C7,695101221,33-2,0.9292,2023-12-31,45090.0,sf,2024-01-01,2024-12-31,NOR,AN,510CAPEX,41897,False,0.27
111914,180881,GSMS 2020-DUNE,10208732,G-6,0.5073,2021-06-30,128,units,2023-10-01,2024-09-30,NOR,TR,390MARKETI,64,False,2586.88
148674,330792,CGCMT 2018-B2,30299262,5-A-3-23,0.94,2023-12-31,493,units,2023-01-01,2023-12-31,NOR,AN,400PROFESS,463,False,0.10
129625,328536,MSBAM 2015-C27,1544803,4-56,0.956,2024-12-31,316.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,302,False,1571.77
37626,268849,FREMF 2016-K55,306061055,55-1,0.8317,2024-12-31,201,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,167,False,2.77
189384,263411,CGCMT 2019-GC43,322660009,9-2,1,2022-09-30,222900.0,sf,2022-01-01,2022-12-31,NOR,AN,500TENANTI,222900,False,0.11
129625,220656,MSBAM 2015-C27,1544803,4-52,0.9076,2024-12-31,241.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,218,False,49.22
195010,281434,COMM 2015-CR26,656100444,10-21,1,2022-06-30,3,units,2024-01-01,2024-09-30,NOR,YTD,340REPAIRS,3,False,10485.67
196329,178673,BBCMS 2021-C12,10222238,45-3,0.5882,2024-12-31,34.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,19,False,40.33
176678,283776,CD 2018-CD7,10193168,10-2,0.5071,2024-12-31,96.0,units,2024-01-01,2024-12-31,NOR,AN,270ROOMS,48,False,16402.25
209967,49439,JPMBB 2015-C32,203281002,5-64,0.9748,2024-12-31,118,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,115,False,4942.04
209967,138647,JPMBB 2015-C32,203281002,5-72,0.9149,2024-12-31,154.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,140,False,13.77
129625,370494,MSBAM 2015-C27,1544803,4-94,0.9026,2024-12-31,177.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,159,False,13.15
46528,214531,BX 2021-RISE,10231703,HRR-9,0.9742,2024-09-30,426.0,units,2023-10-01,2024-09-30,NOR,TR,410GENERAL,415,False,303.46
189384,342687,CGCMT 2019-GC43,322660009,9-5,1,2023-09-30,136167.0,sf,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,136167,False,1.52
68251,161410,BMARK 2019-B9,321371015,15-3,0.7384,2024-09-30,768.0,units,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,567,False,64.96
414548,755587,FREMF 2023-KJ48,510664342,23-1,0.92,2024-12-31,240,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,220,False,1655.36
59892,348457,BANK 2018-BNK14,300801790,11-1,0.6937,2024-12-31,320,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,221,False,2573.21
68913,275030,CGCMT 2018-B2,30314146,12-A-2-1,0.81,2023-12-31,315589.0,sf,2023-01-01,2023-12-31,NOR,AN,330UTILITI,255627,False,3.52
57939,29212,CGCMT 2018-C6,304102098,5-1,0.6056,2023-12-31,353.0,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,213,False,7933.62
57939,29212,CGCMT 2018-C6,304102098,5-1,0.5643,2024-09-30,353.0,units,2023-10-01,2024-09-30,NOR,TR,310RETAXES,199,False,660.07
129625,414260,MSBAM 2015-C27,1544803,4-20,0.8981,2024-12-31,175.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,157,False,165.64
148674,262954,CGCMT 2018-B2,30299262,5-A-3-7,0.94,2024-06-30,688,units,2023-07-01,2024-06-30,NOR,TR,510CAPEX,646,False,18.25
209967,163966,JPMBB 2015-C32,203281002,5-87,0.9762,2024-12-31,126,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,123,False,250.10
189384,254724,CGCMT 2019-GC43,322660009,9-23,1,2023-09-30,70867.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,70867,False,0.13
57939,29212,CGCMT 2018-C6,304102098,5-1,0.6056,2023-12-31,353.0,units,2023-01-01,2023-12-31,NOR,AN,400PROFESS,213,False,69.72
109847,28847,MSBAM 2015-C21,10096318,8-10,0.9512,2024-09-30,421.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,400,False,0.37
46528,188521,BX 2021-RISE,10231703,HRR-7,0.947,2024-09-30,264.0,units,2023-10-01,2024-09-30,NOR,TR,330UTILITI,250,False,1263.38
20832,384169,CGCMT 2019-C7,695101221,33-1,0.954,2019-12-19,32603.0,sf,2019-11-08,2019-12-19,NOR,UB,510CAPEX,31103,False,0.17
196329,146080,BBCMS 2021-C12,10222238,45-2,0.5181,2024-12-31,38,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,19,False,15302.37
122317,367977,CSAIL 2017-CX10,10183055,12-11,0.9355,2024-09-30,62.0,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,58,False,11685.34
68251,143174,BMARK 2019-B9,321371015,15-2,0.6739,2024-09-30,813.0,units,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,547,False,53.18
149374,296891,FREMF 2021-K742,30319672,14-1,0.94,2024-09-25,200.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,188,False,1021.48
415796,757730,RIAL 2022-FL8,300572347,13-1,0.7257,2024-12-31,303.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,219,False,2819.05
209967,117188,JPMBB 2015-C32,203281002,5-60,0.7824,2024-12-31,156.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,122,False,3216.91
209967,305797,JPMBB 2015-C32,203281002,5-9,0.9235,2024-12-31,697.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,643,False,9.51
148674,134915,CGCMT 2018-B2,30299262,5-A-3-6,0.91,2024-06-30,673,units,2023-07-01,2024-06-30,NOR,TR,400PROFESS,612,False,0.06
44492,325257,BMARK 2019-B9,321371009,9-1,1,2022-09-30,251194.0,sf,2022-01-01,2022-12-31,NOR,AN,510CAPEX,251194,False,0.12
189384,16400,CGCMT 2019-GC43,322660009,9-3,1,2023-09-30,260366.0,sf,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,260366,False,0.06
30216,555366,HGI CRE 2021-FL1,11259485,44-1,0.9546,2024-12-31,88,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,84,False,-1831.00
413409,753319,ARCLO 2021-FL4,560893,124-1,,,332,units,2023-01-01,2024-12-31,NOR,TR,320PROPINS,332,True,429.69
193525,261789,BBCMS 2021-C11,307331246,74-1,0.8943,2024-12-31,122.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,109,False,335.78
98124,233317,ACREC 2021-FL1,330182965,27,0.94,2024-12-31,258.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,242,False,2255.85
63199,219120,FREMF 2017-K67,308731001,1-1,0.9218,2024-12-31,537,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,495,False,-3857.17
134105,281976,JPMBB 2016-C1,883100562,6-19,0.8775,2024-12-31,234,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,205,False,123.45
190300,268097,CGCMT 2019-C7,300572046,15-1,0.9193,2022-12-31,183570.0,sf,2022-01-01,2022-12-31,NOR,AN,040EXPREMB,168755,False,4.33
318621,548318,CGCMT 2023-PRM3,11158352,A-1-26,0.9664,2024-09-30,711.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,687,False,26.05
71663,66554,BMARK 2018-B3,30314406,30-1,0.99,2024-06-30,81600.0,sf,2024-01-01,2024-12-31,NOR,AN,040EXPREMB,80784,False,8.46
209967,378038,JPMBB 2015-C32,203281002,5-15,0.9847,2024-12-31,219.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,215,False,320.26
193831,218449,BMARK 2018-B4,310851010,10-1,0.733,2024-12-31,410.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,300,False,3081.90
9903,26851,FRESB 2017-SB42,942569520,87-1,0.96,2024-12-31,23.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,22,False,261.36
20832,46277,CGCMT 2019-C7,695101221,33-3,1,2023-03-31,18416.0,sf,2024-01-01,2024-12-31,NOR,AN,410GENERAL,18416,False,0.11
209967,271720,JPMBB 2015-C32,203281002,5-59,0.9476,2024-12-31,212.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,200,False,207.19
189384,342687,CGCMT 2019-GC43,322660009,9-5,1,2023-09-30,136167.0,sf,2023-01-01,2023-12-31,NOR,AN,310RETAXES,136167,False,1.73
46394,107522,MSBAM 2016-C29,300801450,56-1,0.7233,2024-12-31,62770.0,sf,2024-01-01,2024-12-31,NOR,AN,030BASERNT,45401,False,20.24
27400,303317,FREMF 2021-KSG2,820121504,38-1,0.8986,2024-12-31,69.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,62,False,874.52
84730,222691,CGCMT 2016-C1,305990020,20-1,0.8096,2023-12-31,523673.0,sf,2023-01-01,2023-12-31,NOR,AN,500TENANTI,423965,False,1.70
122317,126135,CSAIL 2017-CX10,10183055,12-1,0.9709,2024-09-30,103.0,units,2023-10-01,2024-09-30,NOR,TR,510CAPEX,100,False,385.59
84730,222691,CGCMT 2016-C1,305990020,20-1,0.8767,2022-12-31,523673.0,sf,2022-01-01,2022-12-31,NOR,AN,510CAPEX,459104,False,0.23
134105,132571,JPMBB 2016-C1,883100562,6-26,0.8593,2024-12-31,124.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,106,False,16.69
413535,753476,ARCLO 2022-FL2,370474,33-1,,,98,units,2023-12-01,2024-11-30,NOR,TR,370MANAGEM,98,True,477.16
415070,756395,FSRIALTO 2022-FL7,300572399,1-1,0.9388,2024-12-31,376.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,352,False,267.05
129625,17459,MSBAM 2015-C27,1544803,4-63,0.9719,2024-12-31,243.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,236,False,27.79
57939,29212,CGCMT 2018-C6,304102098,5-1,0.5768,2022-12-31,353.0,units,2022-01-01,2022-12-31,NOR,AN,270ROOMS,203,False,896.14
46528,198542,BX 2021-RISE,10231703,HRR-2,0.9518,2024-09-30,664.0,units,2023-10-01,2024-09-30,NOR,TR,340REPAIRS,631,False,725.90
413303,753174,ARCLO 2021-FL4,310477,17-3,,,130,units,2024-01-01,2024-12-31,NOR,TR,310RETAXES,130,True,2191.97
161828,90844,MSBAM 2016-C28,300801423,4-1,0.7472,2024-12-31,190926.0,sf,2024-01-01,2024-12-31,NOR,AN,320PROPINS,142659,False,1.08
84730,222691,CGCMT 2016-C1,305990020,20-1,0.8711,2024-09-30,523673.0,sf,2024-01-01,2024-09-30,NOR,YTD,510CAPEX,456171,False,0.17
129625,25284,MSBAM 2015-C27,1544803,4-13,0.9505,2024-12-31,454.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,431,False,1034.45
413303,753172,ARCLO 2021-FL4,310477,17-1,,,132,units,2023-12-01,2024-11-30,NOR,TR,340REPAIRS,132,True,638.78
154284,400511,CGCMT 2016-C1,305990039,39-1,0.9125,2024-09-30,25143.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,22942,False,0.51
209967,212541,JPMBB 2015-C32,203281002,5-49,0.9693,2024-12-31,257.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,249,False,2708.33
129625,332977,MSBAM 2015-C27,1544803,4-98,0.8034,2024-12-31,225.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,180,False,61.68
56664,294284,FREMF 2015-K49,10102163,11-1,0.9585,2024-09-30,313.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,300,False,693.68
318621,548319,CGCMT 2023-PRM3,11158352,A-1-27,0.9785,2024-09-30,554.0,units,2024-01-01,2024-09-30,NOR,YTD,340REPAIRS,542,False,19.72
404304,725054,FREMF 2024-K162,10251681,9-1,0.9444,2024-12-31,288.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,271,False,1607.09
48120,246809,CGCMT 2016-C1,407000624,2-11,0.934,2016-05-18,62957,sf,2016-01-05,2016-05-18,NOR,UB,030BASERNT,58801,False,6.33
129625,146155,MSBAM 2015-C27,1544803,4-21,0.8517,2024-12-31,375.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,319,False,1596.18
416597,761944,RCMT 2022-FL9,10231990,19-1,0.9189,2024-12-31,37.0,units,2024-10-01,2024-12-31,NOR,YTD,020VACANCY,33,False,-360.64
111914,336279,GSMS 2020-DUNE,10208732,G-4,0.7866,2021-06-30,149,units,2023-10-01,2024-09-30,NOR,TR,160OTHERIN,117,False,1642.27
129625,197127,MSBAM 2015-C27,1544803,4-15,0.9847,2024-12-31,219.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,215,False,214.53
189384,222351,CGCMT 2019-GC43,322660009,9-30,1,2023-09-30,21572.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,21572,False,0.23
419973,774063,BX 2024-FNX,10258255,HRR-1-1,,,290883,sf,2024-12-26,2024-12-26,NOR,UB,320PROPINS,290883,True,2.78
23443,65248,FRESB 2022-SB96,507601599,36-1,0.95,2024-12-31,56.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,53,False,151.05
209967,24002,JPMBB 2015-C32,203281002,5-55,0.7918,2024-12-31,195.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,154,False,254.56
96289,347766,FRESB 2022-SB95,507035976,70-1,0.962,2024-08-06,26.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,25,False,1621.54
122317,367977,CSAIL 2017-CX10,10183055,12-11,0.9355,2024-09-30,62.0,units,2023-10-01,2024-09-30,NOR,TR,510CAPEX,58,False,323.29
8789,365037,CGCMT 2018-B2,30314128,1-A-1-19,0.97,2022-09-30,477.0,units,2021-10-01,2022-09-30,NOR,AN,440OTHEREX,462,False,0.00
189384,342687,CGCMT 2019-GC43,322660009,9-5,1,2023-09-30,136167.0,sf,2024-01-01,2024-09-30,NOR,YTD,500TENANTI,136167,False,0.11
